,dataset_name,1/1/2017_x,2/1/2017_x,3/1/2017_x,4/1/2017_x,5/1/2017_x,1/1/2017_y,2/1/2017_y,3/1/2017_y,4/1/2017_y,5/1/2017_y,package_id,package_name,package_has_admin_boundary_tag,package_tag_list,package_has_cod_tag,package_author,package_caveats,package_dataset_date,package_total_res_downloads,package_methodology,package_title,package_creator,organisation_name,package_notes,package_num_resources,package_tracking_summary_total,package_dataset_source,package_locations_list
452,Iraq - Water Courses(Rivers and Streams),16,15,36,28,3,23.0,18.0,36.0,30.0,2.0,9f04c93c-6696-45ef-bc12-b747daa1b4a5,iraq-water-courses,False,"cod ,geodata ,hydrology ,lines ,nodeid4552 ,polygon ,rivers",True,None,"**Languages:** EN
",01/01/2004,54.0,Other,Iraq - Water Courses(Rivers and Streams),hdx,ocha-iraq," River / Streams
1:50,000 Baseline spatial data



",2.0,140.0,United States National Imagery Mapping Agency (NIMA),Iraq
453,"Nigeria - Borno Operational Boundaries Admin 1 - 3 (State, LGA, Ward)",29,24,33,0,0,54.0,55.0,43.0,0.0,0.0,,,,,,,,,,,,,,,,,,
454,Kenya - Admin Level 2 Boundaries - Kenya Constituencies Pcode.xls,0,0,0,1,0,0.0,0.0,2.0,11.0,0.0,,,,,,,,,,,,,,,,,,
455,Malawi - Admin Level 2 Boundaries,9,5,3,7,0,9.0,9.0,6.0,12.0,0.0,7c60c897-39a2-411a-ab10-5193263d951d,malawi-admin-level-2-boundaries,True,"administrative boundaries ,cod ,geodata ,nodeid60322 ,polygon",True,None,"**Languages:** EN

Malawi Geonode: A public platform for Open Spatial Data to Support Development in Malawi. ",01/21/2015,21.0,Other,Malawi - Admin Level 2 Boundaries,hdx,ocha-rosa,"Administrative Boundaries Level 2 (Districts) from Malawi Genode joined to NSO Census 2008 Population by OCHA ROSA. Includes the new Neno District: District Mwanza was split into two districts, Neno and Mwanza, under the decentralisation program in 2003.



",1.0,84.0,"National Statistical Office of Malawi, OCHA",Malawi
456,"Ethiopia - Cities, towns and villages - eth_pplp_multiplesources_20160205.zip",0,0,1,2,0,5.0,0.0,2.0,5.0,0.0,,,,,,,,,,,,,,,,,,
457,Kenya - Population Statistics,9,10,13,18,0,23.0,27.0,39.0,37.0,0.0,06805e68-f827-400b-a265-3a07de85064c,kenya-population-statistics-0,False,"cod ,geodata ,migration-processing ,nodeid4353 ,polygon ,population",True,None,"**Languages:** EN
",01/01/2009,30.0,Other,Kenya - Population Statistics,hdx,ocha-rosea,"The population data is from 2009 census, Kenya National Bureau of Statistics



",1.0,370.0,Kenya National Bureau of Statistics,Kenya
458,Zimbabwe - Admin Level 3 Boundaries,12,18,15,15,0,19.0,30.0,32.0,32.0,0.0,125ad988-4027-4eac-afe2-65937cd95774,zimbabwe-admin-level-3-boundaries,True,"administrative boundaries ,cod ,geodata ,nodeid4386 ,polygon",True,None,"**Most Recent Changes:** 375 new wards created from 2002 set.

**Languages:** EN
",01/01/2008,19.0,Other,Zimbabwe - Admin Level 3 Boundaries,hdx,ocha-rosa,"Ward boundaries as revised in 2008 by the Central Statistical Office(now ZIMSTAT)
",1.0,115.0,Zimbabwe Central Statistical Office (ZimStat),Zimbabwe
459,Bolivia - Settlements,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,9fbe6437-8da6-4024-9d59-ea7fc19612a1,bolivia-settlements,False,"cod ,geodata ,nodeid4360 ,points ,populated places ,settlements",True,None,"**Languages:** ES
",01/01/2001,4.0,Other,Bolivia - Settlements,hdx,ocha-rolac,Populated places,1.0,33.0,Instituto Nacional de Estadísticas,Bolivia (Plurinational State of)
460,Haiti - Network Road,7,6,21,6,0,17.0,9.0,48.0,9.0,0.0,3b39f85b-12cf-49cd-aa00-ee3ac04ce61f,haiti-roads,False,"cod ,geodata ,infrastructure ,lines ,nodeid3945 ,transportation",True,None,"**Languages:** EN
",02/22/2013,0.0,Other,Haiti - Network Road,hdx,ocha-haiti," Network road,  digitized from the 2002  ortho-photo by the  Centre National  de l'Information Géo- Spatiale (CNIGS)

",2.0,130.0,Centre National de l'Information Géo Spatiale ( CNIGS),Haiti
461,Egypt - Railways,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
462,Bangladesh - Major Roads,2,0,0,0,0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
463,Burundi - Admin Level 3 Boundaries,0,1,5,6,0,0.0,3.0,11.0,5.0,0.0,f60e3d80-9d66-48dd-8de4-0f2c7a56a293,burundi-admin-level-3-boundaries,True,"administrative boundaries ,cod ,geodata ,migration-processing ,nodeid4385 ,polygon",True,None,"**Languages:** EN
",01/01/2006,27.0,Other,Burundi - Admin Level 3 Boundaries,hdx,ocha-burundi,"**Abstract:** Admin 3 is the Commune layer , Data source by IGEBU as of 2006



",1.0,232.0,IGEBU,Burundi
464,DPR Korea - Airports,0,0,0,2,0,0.0,2.0,0.0,2.0,0.0,b724e0b5-fd3f-484c-a282-14a806ec4f45,dpr-korea-aerodromes,False,"airports ,cod ,geodata ,infrastructure ,nodeid3892 ,points ,transportation",True,None,"**Languages:** EN
",01/01/2000,4.0,Other,DPR Korea - Airports,hdx,ocha-roap,"This data comes from the Global Mapping initiative, a project of the International Steering Committe for Global Mapping.",1.0,45.0, Global Mapping initiative,Democratic People's Republic of Korea
465,Cameroon - Settlements,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
466,Kenya administrative boundaries,0,0,0,19,4,0.0,0.0,0.0,28.0,2.0,2c0b7571-4bef-4347-9b81-b2174c13f9ef,ken-administrative-boundaries,True,"administrative boundaries ,cod ,geodata ,nodeid4000 ,polygon",True,None,"This dataset is not an official administrative layer from the National authorities but is agreed and endorsed for operational use by IMWG

The boundaries and names shown and the designations used on this map do not imply official endorsement or acceptance by the United Nations.",01/01/2012,0.0,Other,Kenya administrative boundaries,hdx,ocha-rosea,"**Abstract:** This data comes from [http://www.iebc.or.ke]

 Admin 1 and 2 is the Kenya County and Sub-county (constituencies) layer ,  updated in 2012.
County and Sub-county Pcodes have been adapted from IEBC Code and modified by OCHA to include ISO Country code.
",3.0,88.0,IEBC,Kenya
467,Sri Lanka - Admin Level 4 Boundaries with Census 2012 (Polygon),1,8,12,8,0,11.0,20.0,18.0,12.0,0.0,e2f40579-d9fc-4515-ba66-f2ba43e693a6,sri-lanka-admin-level-4-boundaries,True,"administrative boundaries ,census ,cod ,geodata ,nodeid3952 ,polygon ,sadd",True,None,"**Languages:** EN
",06/30/2015,0.0,Other,Sri Lanka - Admin Level 4 Boundaries with Census 2012 (Polygon),hdx,ocha-roap,"This data set include Sri Lanka census of population and housing 2012 including population projection up to 2022 with sex age, ethnic and religion dis-aggregated data up to GND (4th Admin) level . This data set is shared by Disaster Management Centre of Sri Lanka during the 2016 flood response only for humanitarian response/agency purposes. Data set cleaned and updated by WFP, Map Action and OCHA.",1.0,141.0,"The Survey Department of Sri Lanka, National Building Research Organisation (NBRO), Disaster Management Centre (DMC)",Sri Lanka
468,Bangladesh - Admin Level 1 Boundaries - bgd_bnd_admin1_bbs.zip,0,0,1,0,0,0.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
469,Thailand - Admin Level 3 Boundaries,3,3,0,0,0,14.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
470,Nepal admin level 1 administrative boundaries,2,1,4,3,0,18.0,3.0,9.0,13.0,0.0,029d6ddd-df26-4f00-8d10-b95c66a5c247,nepal-admin-level-1-administrative-boundaries,True,"administrative boundaries ,cod ,geodata ,nepal earthquake",True,,Use REG_CODE government pcode  (not the OCHA_Code) as a unique ID not the OCHA pcode,01/01/2001,495.0,Other,Nepal admin level 1 administrative boundaries,godfrey,ocha-nepal,Admin level 1 data (Regions) for Nepal.,2.0,573.0,Multiple Sources,"Nepal ,Nepal Earthquake"
471,Mali - Population Statistics 2013 - Mali_population_subdistrict_sexe_2013.xls,1,0,2,0,0,3.0,11.0,10.0,2.0,0.0,,,,,,,,,,,,,,,,,,
472,Sri Lanka - Lagoons,1,1,5,2,0,1.0,1.0,7.0,2.0,0.0,98c4254a-d998-4b24-86f5-50e335758c93,sri-lanka-water-bodies-0,False,"cod ,geodata ,hydrology ,lakes ,nodeid4017 ,polygon",True,None,"**Languages:** EN
",09/09/2013,2.0,Other,Sri Lanka - Lagoons,hdx,ocha-roap,"Lagoons in Sri Lanka

Scale : 250k

ArcGIS Projected Coordinate System : SLD-Kandawala.prj

",1.0,57.0,The Survey Department of Sri Lanka,Sri Lanka
473,Nigeria - Elevation Model,13,19,22,30,1,18.0,48.0,47.0,62.0,6.0,f01585b0-fc5c-47a1-b94c-e4403dd430bd,nigeria-elevation-model-cod,False,"cod ,dem ,elevation ,raster ,west and central africa",True,,These data have been zipped with Winzip 11.1. Please use the same or more recent version of this software to unzip.,02/02/2012,31.0,Other,Nigeria - Elevation Model,hdx,ocha-nigeria,"The geodata represents the digital elevation model of Nigeria. Spatial resolution: 90 meters.

",1.0,471.0,WFP,Nigeria
474,Kenya - Water Bodies (Lakes),3,6,19,5,2,8.0,12.0,28.0,13.0,2.0,9b7cb749-e054-4318-8450-6c97d387706d,kenya-water-bodies,False,"cod ,geodata ,hydrology ,lakes ,nodeid4018 ,polygon",True,None,"**Languages:** EN
",01/01/2003,11.0,Other,Kenya - Water Bodies (Lakes),hdx,ocha-rosea,"Kenyan lakes data from DEPHA last updated 2003

",1.0,233.0,DEPHA,Kenya
475,Cape Verde - Administrative Boundaries,0,10,5,4,0,7.0,11.0,9.0,11.0,0.0,ce7df560-f77b-4f55-9175-4719ea21f50b,cape-verde-administrative-boundaries,True,"administrative boundaries ,cod ,geodata ,nodeid68739 ,polygon",True,None,"**Most Recent Changes:** Adding columns: Rowca Pcode, HRname, HRpcode, Hrparent for the municipalities (Concelhos). The rowcapcode is a harmonized Pcode, The HRpcode is a unique code that will allow files extracted from the humanitarianresponse.info platform to be joined to these spatial files.



**Languages:** EN
",12/31/2004,7.0,Other,Cape Verde - Administrative Boundaries,hdx,ocha-rowca,"Admin Level 1 Boundaries (Concelhos) of Cabo Verde

The dataset represents the municipalities (Concelhos) of Cabo Verde with harmonized PCODE of ROWCA and Humanitarian Response pcodes",3.0,172.0,Second Administrative Level Boundaries (SALB) Project,Cape Verde
476,Nepal municipalities - administrative layer,9,3,2,1,0,15.0,12.0,12.0,4.0,1.0,757e66f0-692d-4837-9af8-0ecb74b15c10,nepal-municipalities,False,"cod ,geodata ,nepal earthquake ,populated places",True,,,01/01/2001,198.0,Other,Nepal municipalities - administrative layer,cj,ocha-nepal,"Polygon and Point datasets for the Municipalities of Nepal.   Municipalities are not treated as part of the administrative hierarchy but are useful in some contexts.
",2.0,515.0,"Survey Department, Nepal","Nepal ,Nepal Earthquake"
477,Tajikistan - Population Statistics - Households,0,0,4,2,0,0.0,0.0,9.0,4.0,0.0,6b0c3e9e-5eca-45d8-8ca0-dc7b0c65e082,tajikistan-population-statistics-households,False,"cod ,households ,poplulation ,statistics",True,None,"Names of L0, L1, L2 are in EN, RU, TJ",01/01/2010,0.0,Census,Tajikistan - Population Statistics - Households,galiya,ocha-rocca,"This dataset contains population statistics for Tajikistan.  It has total population, number of households and household average size. The dataset at  L0, L1 and L2 levels and population numbers are based on the Census conducted in 2010. File contains description of dataset fields.",1.0,11.0,OCHA ROCCA,Tajikistan
478,Afghanistan - Admin Level 0 (International) Boundaries,7,6,5,0,0,17.0,11.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,
479,Afghanistan - Roads,7,4,9,6,0,22.0,16.0,27.0,23.0,0.0,25e2a1a6-2b07-4b63-9982-c9f9dbe9eed8,afghanistan-roads,False,"cod ,geodata ,infrastructure ,lines ,nodeid4172 ,transportation",True,None,The positional accuracy of this dataset is unknown.,12/31/2012,27.0,Other,Afghanistan - Roads,hdx,ocha-afghanistan,"This road network for Afghanistan includes a simple classification of major and minor roads (""Class"" field). The original dataset was sourced from the Afghanistan Information Management Services (AIMS) organisation and updated using OSM, Google Earth, and field observation. ",1.0,197.0,"AIMS, OSM, OCHA",Afghanistan
480,Philippines - Elevation Model,2,1,3,0,0,2.0,1.0,11.0,1.0,0.0,d7f6e172-4433-4eb9-a96f-0524917eb11d,philippines-elevation-model,False,"cod ,elevation ,geodata ,hypsography ,raster ,terrain",True,None,None,10/18/2016,0.0,Other,Philippines - Elevation Model,ballardalexander13,brcmapsteam,90m resolution elevation data,1.0,48.0,CGIAR Consortium for Spatial Information (CGIAR-CSI),Philippines
481,South Sudan - Projected population statistics by County as at April 2014,2,0,5,2,0,3.0,3.0,8.0,8.0,0.0,afffe6bc-4a60-41df-8eae-3d91e41db2a1,south-sudan-population-statistics,False,"cod ,nodeid16928 ,population",True,None,"**Languages:** EN
",04/30/2014,17.0,Other,South Sudan - Projected population statistics by County as at April 2014,hdx,ocha-south-sudan,"South Sudan Projected population statistics by County as at April 2014, as Endorsed by UN & humanitarian Partners.


",1.0,115.0,OCHA South Sudan,South Sudan
482,Mozambique - Administrative boundaries (Level 2) Districts with Population figures,0,3,14,5,0,0.0,10.0,27.0,13.0,0.0,c781a3f4-672e-4716-9364-88c26ae693f0,mozambique-administrative-units-level-2-with-population,True,"administrative boundaries ,cod ,dineo ,population",True,None,"Data has had some basic cleaning done, but has not been fully validated.

 Source: WFP/INE 2007. Codes added by UN OCHA ROSA. 
Population data from Gehive/INE (Census 2007 and population projections for 2012 and 2015).  

The following changes were made by OCHA ROSA in order to align the boundaries with the Level 3 Administrative Boundaries (Postos): 

-Boundaries for Manica district in Manica Province did not align to the posto (admin 3) boundries. The Posto's for Manica district were therefore merged and added to the district shapefile, so as to ensure Manica district was aligned/nested. 

-Luenha district was changed to Changara district (Luenha is a posto in Changara). 
-The district for Ilha Licom and Ilha Risunodo islands was changed to Lago Niassa, and missing codes added. ",01/01/2007,0.0,Other,Mozambique - Administrative boundaries (Level 2) Districts with Population figures,cj,ocha-rosea,Original boundaries from UN World Food Program and Mozambique National Institute of Statistics.  Population data was added by OCHA from [Geohive](http://www.geohive.com/cntry/mozambique_ext.aspx) and includes census 2007 and a projection for 2012 and 2015.,1.0,34.0,"UN World Food Program, Mozambique National Institute of Statistics, Geohive",Mozambique
483,Sri Lanka - Admin Level 1 Boundaries with Census 2012 (Polygon),7,3,6,5,0,20.0,13.0,9.0,10.0,0.0,14dd7ed1-84ca-46ea-9677-dc9f49bf6b58,sri-lanka-admin-level-1-boundaries,True,"administrative boundaries ,cod ,geodata ,nodeid4144 ,polygon ,sadd",True,None,"**Languages:** EN
",09/13/2013,0.0,Other,Sri Lanka - Admin Level 1 Boundaries with Census 2012 (Polygon),hdx,ocha-roap,"This data set include Sri Lanka census of population and housing 2012 including population projection up to 2022 with sex age, ethnic and religion dis-aggregated data up to provincial level (1st Admin) level . This data set is shared by Disaster Management Centre of Sri Lanka during the 2016 flood response only for humanitarian response/agency purposes. Data set cleaned and updated by WFP, Map Action and OCHA.",1.0,86.0,"The Survey Department of Sri Lanka, National Building Research Organisation (NBRO), Disaster Management Centre (DMC)",Sri Lanka
484,Papua New Guinea - Roads,2,4,3,4,0,4.0,4.0,6.0,7.0,0.0,81cb8373-0105-4c4d-b2aa-a67ec3c1415b,papua-new-guinea-roads,False,"cod ,geodata ,infrastructure ,lines ,nodeid65995 ,transportation",True,None,"**Languages:** EN
",02/24/2015,12.0,Other,Papua New Guinea - Roads,hdx,ocha-roap,"These spatial datasets provide the delimitation of primary, secondary and tertiary roads and tracks in Papua New Guinea.

The OSM dataset includes attribute information includes OSM id and road names in English where known and comprehensive track network for the mainland. This dataset can be complemented by the National Mapping Bureau (NMB) (2000) dataset. 

The NMB dataset includes comprehensive road network in both mainland and non-mainland districts and road surface attributes.",2.0,74.0,Open Street Map; Papua New Guinea National Mapping Bureau,Papua New Guinea
485,Myanmar Hydrology - River/Streams,0,0,7,8,0,0.0,2.0,8.0,47.0,0.0,e4c04f04-0352-4fba-8723-1baa6fcc6d27,mmr-hydrology-river,False,"cod ,geodata ,hydrology ,myanmar ,shapefile",True,None,None,12/04/2017,0.0,Direct Observational Data/Anecdotal Data,Myanmar Hydrology - River/Streams,pyaesone,ocha-myanmar,Shapefiles for Rivers/Streams of Myanmar,3.0,22.0,"DCW, MIMU, ESRI",Myanmar
486,Gambia - Geodatabase,15,2,8,1,0,27.0,9.0,20.0,7.0,0.0,9f2ce756-2e50-4042-a952-32160977d223,gambia-administrative-boundaries,True,"administrative boundaries ,geodata ,hydrology ,nodeid3963 ,polygon ,rivers ,roads ,settlements",False,None,"**Most Recent Changes:** Adding four columns: Rowca Pcode for the 2 administrative units, HRname, HRpcode, HRparent. The rowcapcode is a harmonized Pcode, The HRpcode is a unique code that will allow files extracted from the humanitarianresponse.info platform to be joined to these spatial files.

(6 August 2015) Link from geonode.

**Languages:** EN

The administrative boundaries come from SALB and update by OCHA/ROWCA in 2011 and 2015
",09/27/2016,0.0,Other,Gambia - Geodatabase,hdx,ocha-rowca," First and second administrative boundaries (regions and districts) of the Gambia

The dataset displays the first administrative boundaries (divisions) of the Gambia, settlements, transportation and hydrology",4.0,210.0,"SALB, OCHA ROWCA",Gambia
487,Bangladesh - Admin Level 4 Boundaries - bgd_bnd_admin4_bbs.zip,0,0,1,0,0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
488,"Colombia - Roads, Railways",2,2,2,6,0,7.0,2.0,7.0,6.0,0.0,,,,,,,,,,,,,,,,,,
489,Gambia - Roads,3,1,1,0,0,7.0,1.0,3.0,1.0,0.0,39c8c6c3-bf4d-4aa7-a96f-581a48df6ed3,gambia-roads,False,"cod ,geodata ,infrastructure ,lines ,nodeid4166 ,transportation",True,None,"**Most Recent Changes:** (6 August 2015) Link from geonode



**Languages:** EN
",07/11/2012,1.0,Other,Gambia - Roads,hdx,ocha-rowca,"Roads network of the Gambia

The dataset displays the roads network of the Gambia.

Scale: 1/1,000,000",1.0,99.0,Digital Chart of the World (DCW),Gambia
